Orthogroup	Adipose	Adrenal	Brain	Colon	Heart	Liver	Muscle	Pituitary	Skin	Spleen	Thyroid	Lung	Testis	angle_diagonal	orth_component
OG0001483	0.15447379355877	0.264080960800577	0.388140777982182	0.689199055119544	0.263306717728689	0.291427212736811	0.316646541130668	0.667248826232496	0.343315914825688	0.345017985782923	0.26264380141205	0.381209560322958	0.260604776378159	22.799656014213088	"[-0.20147359 -0.09186642  0.0321934   0.33325168 -0.09264066 -0.06452017
 -0.03930084  0.31130145 -0.01263146 -0.01092939 -0.09330358  0.02526218
 -0.0953426 ]"
OG0001484	1.12859214649632	0.643466016336367	0.839499509285067	0.912053479098427	1.16918198029297	1.0441951643431	1.07213536569773	0.638769394475641	1.30182781276338	1.13120965561255	0.744730272022701	0.908243048200961	0.0279269814778455	19.650771150903505	"[ 0.23922054 -0.24590559 -0.04987209  0.02268188  0.27981038  0.15482356
  0.18276376 -0.25060221  0.41245621  0.24183805 -0.14464133  0.01887145
 -0.86144462]"
OG0001485	0.604894241593273	0.968582807049117	0.527353491443737	0.64068366201162	1.52637309671339	0.638711474342519	1.09462224217135	0.280709382195698	0.325388183546126	0.337921100409931	0.625158996147762	0.364782862215769	0.436220793095646	28.20734951586182	"[-0.03905978  0.32462878 -0.11660053 -0.00327036  0.88241907 -0.00524255
  0.45066822 -0.36324464 -0.31856584 -0.30603293 -0.01879503 -0.27917116
 -0.20773323]"
OG0001486	0.506846398732176	0.396960062980942	0.61685378843421	0.691190358269899	0.509103405573896	0.485421233812393	0.469107668485946	0.373686509708082	0.676031729769529	0.807988893088928	0.566694169135992	0.717234225678451	0.238632702105401	15.639311864312562	"[-0.03590369 -0.14579003  0.0741037   0.14844027 -0.03364668 -0.05732885
 -0.07364242 -0.16906358  0.13328164  0.2652388   0.02394408  0.17448414
 -0.30411739]"
OG0001487	1.12432393052417	0.998155232907837	0.517250414619706	0.908646428617456	0.956283439376899	0.988181362427074	0.778841155513236	0.985327980052851	0.936629696175209	0.855161802123291	1.4164586195334	0.932518815520175	0.157158956104009	17.81616768496899	"[ 0.23548256  0.10931386 -0.37159096  0.01980506  0.06744207  0.09933999
 -0.11000022  0.09648661  0.04778832 -0.03367957  0.52761725  0.04367744
 -0.73168242]"
OG0001488	1.09481323225733	0.814873230802055	0.464616758230368	0.876557882502162	1.06807809012874	1.18103705214937	1.21245297131744	0.654925971034576	0.846880802724598	0.839103139646671	1.26025336265407	1.11453179903445	0.693699748212824	14.083861449593513	"[ 0.16236523 -0.11757477 -0.46783124 -0.05589012  0.13563009  0.24858905
  0.28000497 -0.27752203 -0.0855672  -0.09334486  0.32780536  0.1820838
 -0.23874825]"
OG0001489	1.19980880596906	0.398273984823514	0.057707403905171	0.690172987425651	0.320838568245276	0.364392166568892	0.232242365555163	0.385541241087334	0.639020009092619	0.524899726952807	0.26793426666994	0.817804378572192	0.301239573795017	31.08301436015538	"[ 0.72289531 -0.07863951 -0.41920609  0.21325949 -0.15607493 -0.11252133
 -0.24467113 -0.09137226  0.16210651  0.04798623 -0.20897923  0.34089088
 -0.17567392]"
OG0001490	0.273450553810214	0.202186003229354	0.210126676965947	0.256809074976379	0.270366114603371	0.478330197507133	0.446032829737593	0.105678933159074	0.303009920598153	0.348222958776173	0.103947890233147	0.188239084017732	0.479426636495257	23.380686257590153	"[-0.00853613 -0.07980068 -0.07186001 -0.02517761 -0.01162057  0.19634351
  0.16404615 -0.17630775  0.02102324  0.06623628 -0.17803879 -0.0937476
  0.19743995]"
OG0001491	0.840176512639231	0.871107630221935	0.72050085350753	0.752734770962287	0.678573189572529	0.650818941134478	0.775485608279399	0.510843672609081	0.751694147209525	0.77695799318944	0.770088744542073	0.81368983233497	0.585024540789555	7.613216755024081	"[ 0.10958448  0.1405156  -0.01009118  0.02214274 -0.05201884 -0.07977309
  0.04489357 -0.21974836  0.02110211  0.04636596  0.03949671  0.0830978
 -0.14556749]"
OG0001492	0.0767523923873934	0.22653621270353	1.29123073563319	0.0848831508879353	0.0644689214638256	0.0418630743870215	0.0988491097513802	0.724719955516489	0.226626886320159	0.0896037449793644	0.0525972993006255	0.0280855052079587	0.196266406872851	54.79799727748493	"[-0.16959248 -0.01980866  1.04488586 -0.16146173 -0.18187596 -0.2044818
 -0.14749577  0.47837508 -0.01971799 -0.15674113 -0.19374758 -0.21825937
 -0.05007847]"
